date,close,Volume,Open,High,Low
02/14/2017,$114.47 ,231934,$114.34 ,$114.49 ,$113.76 
02/13/2017,$114.13 ,413623,$114.07 ,$114.50 ,$113.89 
02/10/17,$112.89 ,376909,$112.55 ,$113.15 ,$112.50 
02/09/17,$111.92 ,445405,$111.81 ,$111.99 ,$111.12 
02/08/17,$113.27 ,249166,$113.34 ,$113.41 ,$112.87 
02/07/17,$113.04 ,344364,$113.50 ,$113.52 ,$112.73 
02/06/17,$113.31 ,367925,$114.20 ,$114.48 ,$112.75 
02/03/17,$115.12 ,187540,$114.70 ,$115.46 ,$114.69 
02/02/17,$114.53 ,248818,$114.70 ,$114.76 ,$113.97 
02/01/17,$115.26 ,324203,$115.84 ,$116.15 ,$115.04 
01/31/2017,$115.75 ,318977,$116.21 ,$116.37 ,$115.07 
01/30/2017,$116.07 ,159201,$116.36 ,$116.58 ,$115.55 
01/27/2017,$116.69 ,196725,$117.09 ,$117.09 ,$116.50 
01/26/2017,$118.98 ,182432,$119.43 ,$119.99 ,$118.96 
01/25/2017,$119.06 ,233154,$118.62 ,$119.29 ,$118.52 
01/24/2017,$117.64 ,302520,$116.91 ,$117.92 ,$116.69 
01/23/2017,$118.29 ,138352,$118.45 ,$118.45 ,$117.75 
01/20/2017,$118.92 ,122597,$119.12 ,$119.39 ,$118.66 
01/19/2017,$119.31 ,106808,$119.56 ,$119.95 ,$118.90 
01/18/2017,$118.79 ,138537,$118.71 ,$118.99 ,$118.52 
01/17/2017,$118.41 ,190554,$118.85 ,$118.96 ,$118.17 
01/13/2017,$119.81 ,113083,$119.82 ,$119.90 ,$119.52 
01/12/17,$119.64 ,218727,$119.64 ,$119.94 ,$118.36 
01/11/17,$119.91 ,189750,$119.09 ,$119.91 ,$119.09 
01/10/17,$119.76 ,214365,$119.09 ,$120.06 ,$118.79 
01/09/17,$119.74 ,135759,$119.48 ,$119.96 ,$119.47 
01/06/17,$120.13 ,171558,$119.84 ,$120.23 ,$119.41 
01/05/17,$120.44 ,524098,$121.19 ,$121.39 ,$120.32 
01/04/17,$121.19 ,250601,$120.27 ,$121.29 ,$120.14 
01/03/17,$118.55 ,203979,$118.17 ,$118.67 ,$117.83 
12/30/2016,$117.20 ,153458,$117.77 ,$117.91 ,$116.82 
12/29/2016,$117.04 ,181657,$117.29 ,$117.63 ,$116.78 
12/28/2016,$118.42 ,105638,$118.96 ,$119.22 ,$118.40 
12/27/2016,$119.39 ,234518,$119.46 ,$119.96 ,$119.04 
12/23/2016,$120.90 ,101933,$120.78 ,$121.11 ,$120.78 
12/22/2016,$120.66 ,104708,$120.70 ,$120.90 ,$120.47 
12/21/2016,$121.11 ,87468,$121.35 ,$121.44 ,$121.00 
12/20/2016,$121.67 ,257857,$121.36 ,$122.06 ,$121.25 
12/19/2016,$121.84 ,171917,$121.32 ,$122.23 ,$121.24 
12/16/2016,$121.00 ,203822,$120.87 ,$121.45 ,$120.71 
12/15/2016,$121.98 ,211130,$121.92 ,$122.21 ,$121.70 
12/14/2016,$121.06 ,161229,$121.95 ,$122.45 ,$120.98 
12/13/2016,$123.07 ,201881,$122.22 ,$123.18 ,$122.17 
12/12/16,$121.86 ,245688,$121.80 ,$122.45 ,$121.39 
12/09/16,$122.98 ,292173,$122.81 ,$123.15 ,$122.61 
12/08/16,$122.81 ,430986,$123.05 ,$123.18 ,$122.54 
12/07/16,$121.46 ,303712,$119.63 ,$121.77 ,$119.63 
12/06/16,$117.88 ,133928,$117.44 ,$117.92 ,$117.20 
12/05/16,$117.56 ,156932,$117.34 ,$118.08 ,$117.30 
12/02/16,$116.83 ,190881,$116.97 ,$117.29 ,$116.70 
12/01/16,$117.77 ,260657,$117.69 ,$118.71 ,$117.50 
11/30/2016,$118.53 ,231619,$118.63 ,$118.81 ,$118.25 
11/29/2016,$118.30 ,190951,$118.15 ,$118.57 ,$117.94 
11/28/2016,$117.65 ,174713,$117.97 ,$117.97 ,$117.41 
11/25/2016,$117.80 ,191757,$117.70 ,$118.15 ,$117.41 
11/23/2016,$114.51 ,270600,$113.46 ,$114.86 ,$113.37 
11/22/2016,$113.78 ,153201,$113.71 ,$113.87 ,$113.25 
11/21/2016,$114.51 ,218349,$114.22 ,$114.67 ,$114.13 
11/18/2016,$114.04 ,235545,$114.06 ,$114.43 ,$113.92 
11/17/2016,$113.24 ,201221,$113.00 ,$113.24 ,$112.36 
11/16/2016,$112.57 ,225097,$112.64 ,$112.88 ,$112.37 
11/15/2016,$112.49 ,141996,$111.98 ,$112.49 ,$111.81 
11/14/2016,$111.78 ,226733,$111.83 ,$112.43 ,$111.51 
11/11/16,$111.95 ,158576,$111.45 ,$112.05 ,$111.37 
11/10/16,$110.86 ,371899,$110.93 ,$111.40 ,$109.94 
11/09/16,$111.81 ,567577,$110.35 ,$112.78 ,$110.35 
11/08/16,$113.81 ,228960,$113.00 ,$115.40 ,$112.62 
11/07/16,$112.48 ,354399,$111.62 ,$112.55 ,$111.49 
11/04/16,$110.56 ,321377,$110.53 ,$111.20 ,$110.24 
11/03/16,$113.17 ,320412,$113.79 ,$114.18 ,$112.94 
11/02/16,$113.38 ,227341,$114.14 ,$114.67 ,$113.13 
11/01/16,$114.73 ,307298,$115.76 ,$115.76 ,$114.18 
10/31/2016,$115.66 ,135011,$115.51 ,$115.79 ,$115.40 
10/28/2016,$114.81 ,140471,$114.84 ,$115.14 ,$114.41 
10/27/2016,$114.85 ,216086,$115.39 ,$115.50 ,$114.81 
10/26/2016,$115.50 ,211167,$114.93 ,$115.70 ,$114.75 
10/25/2016,$115.25 ,159941,$115.43 ,$115.75 ,$115.24 
10/24/2016,$115.45 ,141251,$115.13 ,$115.52 ,$115.03 
10/21/2016,$115.27 ,174701,$114.86 ,$115.36 ,$114.61 
10/20/2016,$116.14 ,161558,$115.88 ,$116.32 ,$115.63 
10/19/2016,$114.89 ,112605,$115.13 ,$115.38 ,$114.89 
10/18/2016,$115.05 ,188104,$115.52 ,$115.52 ,$114.83 
10/17/2016,$115.43 ,163942,$115.18 ,$115.84 ,$115.08 
10/14/2016,$115.09 ,156786,$115.32 ,$115.83 ,$115.05 
10/13/2016,$114.69 ,231657,$114.53 ,$115.20 ,$114.09 
10/12/16,$115.15 ,157721,$115.00 ,$115.35 ,$114.64 
10/11/16,$115.32 ,224603,$115.80 ,$115.80 ,$115.02 
10/10/16,$116.42 ,165176,$116.13 ,$116.83 ,$116.06 
10/07/16,$115.89 ,228479,$115.96 ,$116.09 ,$115.22 
10/06/16,$116.44 ,133605,$116.22 ,$116.65 ,$116.18 
10/05/16,$117.07 ,202291,$116.43 ,$117.18 ,$116.43 
10/04/16,$115.33 ,166113,$115.56 ,$116.24 ,$115.11 
10/03/16,$115.26 ,609501,$114.49 ,$115.67 ,$114.34 
09/30/2016,$116.06 ,376299,$115.26 ,$116.58 ,$115.00 
09/29/2016,$115.99 ,399649,$116.53 ,$116.85 ,$115.76 
09/28/2016,$117.63 ,188063,$117.35 ,$117.75 ,$116.48 
09/27/2016,$118.32 ,325877,$118.60 ,$118.60 ,$117.79 
09/26/2016,$117.10 ,317199,$116.86 ,$117.32 ,$116.50 
09/23/2016,$117.66 ,402204,$117.62 ,$117.89 ,$117.26 
09/22/2016,$120.80 ,507693,$120.83 ,$121.17 ,$120.33 
09/21/2016,$119.45 ,402674,$119.63 ,$120.20 ,$118.01 
09/20/2016,$116.46 ,195433,$116.85 ,$117.01 ,$116.32 
09/19/2016,$115.07 ,221230,$115.25 ,$116.03 ,$114.97 
09/16/2016,$114.63 ,600218,$114.87 ,$115.20 ,$114.38 
09/15/2016,$118.17 ,224931,$117.02 ,$118.37 ,$116.82 
09/14/2016,$117.45 ,291787,$117.85 ,$117.85 ,$117.31 
09/13/2016,$118.81 ,350037,$119.34 ,$119.82 ,$118.36 
09/12/16,$120.35 ,245522,$118.66 ,$120.49 ,$118.66 
09/09/16,$118.66 ,370567,$120.00 ,$120.15 ,$118.64 
09/08/16,$121.01 ,163654,$120.78 ,$121.27 ,$120.65 
09/07/16,$120.74 ,268659,$121.37 ,$121.80 ,$120.59 
09/06/16,$120.67 ,292556,$120.51 ,$120.75 ,$120.08 
09/02/16,$122.08 ,339019,$121.52 ,$122.09 ,$121.52 
09/01/16,$121.02 ,341122,$121.59 ,$122.00 ,$120.57 
08/31/2016,$120.63 ,395297,$121.19 ,$121.37 ,$120.04 
08/30/2016,$121.24 ,169532,$121.23 ,$121.41 ,$120.94 
08/29/2016,$120.34 ,205622,$120.02 ,$120.44 ,$120.01 
08/26/2016,$118.62 ,405456,$118.27 ,$119.31 ,$117.97 
08/25/2016,$120.29 ,354024,$120.76 ,$120.96 ,$120.21 
08/24/2016,$120.90 ,368506,$121.58 ,$121.77 ,$120.73 
08/23/2016,$119.80 ,169869,$120.27 ,$120.40 ,$119.80 
08/22/2016,$120.58 ,331594,$120.31 ,$120.76 ,$120.20 
08/19/2016,$119.62 ,356789,$119.47 ,$119.85 ,$119.40 
08/18/2016,$118.94 ,775204,$118.25 ,$119.16 ,$118.25 
08/17/2016,$119.20 ,536890,$118.53 ,$119.22 ,$118.52 
08/16/2016,$117.28 ,221619,$117.00 ,$117.71 ,$116.80 
08/15/2016,$117.58 ,120149,$117.50 ,$117.89 ,$117.50 
08/12/16,$117.79 ,239904,$117.57 ,$118.18 ,$117.47 
08/11/16,$117.77 ,264717,$117.23 ,$117.94 ,$117.13 
08/10/16,$116.95 ,191364,$117.01 ,$117.35 ,$116.90 
08/09/16,$117.42 ,342127,$117.43 ,$117.50 ,$116.69 
08/08/16,$117.41 ,667929,$118.13 ,$118.52 ,$117.29 
08/05/16,$115.96 ,602922,$115.84 ,$116.23 ,$115.41 
08/04/16,$112.31 ,907307,$112.27 ,$112.48 ,$111.31 
08/03/16,$110.07 ,357961,$109.80 ,$110.08 ,$109.37 
08/02/16,$109.97 ,534738,$110.34 ,$110.80 ,$109.08 
08/01/16,$111.23 ,445102,$112.12 ,$112.20 ,$110.98 
07/29/2016,$111.60 ,756521,$112.42 ,$112.79 ,$110.88 
07/28/2016,$110.76 ,600033,$111.22 ,$111.32 ,$109.90 
07/27/2016,$110.57 ,384790,$111.41 ,$111.46 ,$110.07 
07/26/2016,$109.60 ,198180,$109.24 ,$109.77 ,$109.18 
07/25/2016,$109.68 ,204673,$109.90 ,$110.14 ,$109.62 
07/22/2016,$109.68 ,206064,$109.62 ,$109.88 ,$109.50 
07/21/2016,$108.86 ,292852,$109.16 ,$109.48 ,$108.67 
07/20/2016,$109.30 ,192901,$108.90 ,$109.40 ,$108.72 
07/19/2016,$108.56 ,220506,$108.68 ,$108.70 ,$108.13 
07/18/2016,$109.01 ,233866,$108.68 ,$109.18 ,$108.55 
07/15/2016,$108.82 ,351346,$108.94 ,$109.14 ,$108.54 
07/14/2016,$107.98 ,291593,$108.39 ,$108.41 ,$107.82 
07/13/2016,$107.86 ,537172,$108.10 ,$108.49 ,$107.26 
07/12/16,$106.54 ,456709,$106.75 ,$107.28 ,$106.51 
07/11/16,$105.66 ,675408,$104.92 ,$105.88 ,$104.84 
07/08/16,$102.07 ,372362,$101.21 ,$102.16 ,$101.08 
07/07/16,$100.59 ,423267,$100.47 ,$100.84 ,$100.05 
07/06/16,$99.78 ,423931,$99.36 ,$99.85 ,$98.48 
07/05/16,$99.18 ,500719,$99.63 ,$99.68 ,$98.90 
07/01/16,$99.64 ,515089,$99.58 ,$100.21 ,$99.37 
06/30/2016,$99.99 ,1267227,$99.86 ,$99.99 ,$98.81 
06/29/2016,$101.52 ,484071,$100.61 ,$101.81 ,$100.46 
06/28/2016,$99.85 ,966720,$98.96 ,$99.94 ,$98.39 
06/27/2016,$100.26 ,694975,$101.18 ,$101.18 ,$99.30 
06/24/2016,$103.96 ,783678,$104.13 ,$105.18 ,$103.05 
06/23/2016,$109.95 ,576948,$109.68 ,$110.00 ,$109.13 
06/22/2016,$106.50 ,881176,$107.01 ,$107.55 ,$106.42 
06/21/2016,$107.12 ,568139,$107.30 ,$107.66 ,$107.00 
06/20/2016,$105.80 ,565824,$106.71 ,$107.05 ,$105.63 
06/17/2016,$103.24 ,395135,$103.26 ,$103.56 ,$102.48 
06/16/2016,$101.99 ,305896,$101.01 ,$102.12 ,$100.58 
06/15/2016,$102.48 ,415151,$102.64 ,$103.24 ,$102.27 
06/14/2016,$101.08 ,375818,$101.17 ,$101.55 ,$100.23 
06/13/2016,$101.69 ,310023,$102.26 ,$102.70 ,$101.49 
06/10/16,$103.20 ,316670,$103.65 ,$103.76 ,$102.75 
06/09/16,$104.50 ,283322,$104.50 ,$104.71 ,$104.15 
06/08/16,$105.65 ,217898,$105.56 ,$105.80 ,$105.29 
06/07/16,$105.49 ,348353,$105.62 ,$105.80 ,$105.41 
06/06/16,$105.54 ,559810,$105.62 ,$105.84 ,$105.10 
06/03/16,$103.50 ,449850,$103.69 ,$104.07 ,$102.77 
06/02/16,$103.82 ,301032,$103.40 ,$103.99 ,$103.21 
06/01/16,$103.33 ,534935,$104.24 ,$104.28 ,$102.82 
05/31/2016,$103.41 ,671503,$103.35 ,$103.98 ,$102.63 
05/27/2016,$100.59 ,417571,$101.80 ,$101.87 ,$100.23 
05/26/2016,$102.27 ,370995,$102.39 ,$102.75 ,$102.07 
05/25/2016,$102.62 ,771964,$101.65 ,$102.76 ,$101.44 
05/24/2016,$100.64 ,852543,$99.93 ,$101.11 ,$99.40 
05/23/2016,$99.55 ,447887,$100.32 ,$100.32 ,$99.46 
05/20/2016,$100.61 ,340823,$100.63 ,$101.08 ,$100.40 
05/19/2016,$99.61 ,402595,$99.57 ,$99.87 ,$99.23 
05/18/2016,$101.53 ,374370,$100.60 ,$102.09 ,$100.53 
05/17/2016,$100.61 ,306061,$101.01 ,$101.36 ,$100.50 
05/16/2016,$100.82 ,322216,$100.17 ,$101.12 ,$100.12 
05/13/2016,$99.79 ,371551,$100.24 ,$100.84 ,$99.69 
05/12/16,$101.38 ,1043198,$101.99 ,$101.99 ,$100.66 
05/11/16,$98.44 ,1240687,$101.32 ,$101.73 ,$98.02 
05/10/16,$104.82 ,483735,$104.15 ,$104.82 ,$103.95 
05/09/16,$102.61 ,360164,$103.46 ,$103.64 ,$102.33 
05/06/16,$101.96 ,283072,$101.58 ,$102.08 ,$101.20 
05/05/16,$101.27 ,377238,$101.26 ,$101.45 ,$100.67 
05/04/16,$100.62 ,350469,$101.68 ,$101.68 ,$100.59 
05/03/16,$101.45 ,315576,$101.67 ,$101.92 ,$100.60 
05/02/16,$102.47 ,336947,$102.52 ,$102.73 ,$101.96 
04/29/2016,$101.70 ,496682,$102.69 ,$102.76 ,$101.42 
04/28/2016,$102.96 ,739318,$103.62 ,$104.66 ,$102.81 
04/27/2016,$106.37 ,271071,$105.75 ,$106.64 ,$105.51 
04/26/2016,$107.32 ,252464,$107.35 ,$107.43 ,$106.76 
04/25/2016,$107.34 ,307047,$107.52 ,$107.91 ,$106.70 
04/22/2016,$107.45 ,473668,$106.96 ,$107.57 ,$106.67 
04/21/2016,$105.44 ,310509,$105.54 ,$105.86 ,$105.25 
04/20/2016,$104.85 ,261280,$104.72 ,$105.33 ,$104.16 
04/19/2016,$104.70 ,251952,$105.10 ,$105.38 ,$104.45 
04/18/2016,$103.36 ,301881,$102.00 ,$103.54 ,$102.00 
04/15/2016,$103.68 ,399285,$104.51 ,$104.51 ,$103.49 
04/14/2016,$104.96 ,406521,$105.00 ,$105.39 ,$104.79 
04/13/2016,$104.26 ,628873,$103.76 ,$104.31 ,$103.49 
04/12/16,$101.58 ,523410,$101.23 ,$101.97 ,$101.02 
04/11/16,$98.43 ,988160,$98.53 ,$99.09 ,$98.30 
04/08/16,$100.66 ,517069,$100.70 ,$101.10 ,$100.40 
04/07/16,$98.27 ,547654,$99.21 ,$99.25 ,$97.80 
04/06/16,$99.51 ,492286,$98.90 ,$99.62 ,$98.38 
04/05/16,$98.74 ,1156358,$98.23 ,$99.56 ,$98.11 
04/04/16,$101.38 ,993614,$101.66 ,$101.87 ,$100.91 
04/01/16,$103.54 ,531758,$103.47 ,$104.03 ,$103.01 
03/31/2016,$106.32 ,384488,$106.41 ,$106.76 ,$106.12 
03/30/2016,$107.60 ,323531,$108.00 ,$108.10 ,$107.45 
03/29/2016,$108.35 ,345850,$108.00 ,$108.42 ,$107.34 
03/28/2016,$108.69 ,450001,$108.50 ,$109.09 ,$108.09 
03/24/2016,$106.32 ,399772,$106.39 ,$106.39 ,$105.75 
03/23/2016,$108.10 ,291053,$108.48 ,$108.99 ,$108.10 
03/22/2016,$108.60 ,318657,$108.11 ,$109.32 ,$107.76 
03/21/2016,$107.14 ,442132,$106.41 ,$107.43 ,$106.41 
03/18/2016,$106.60 ,615527,$106.28 ,$106.93 ,$105.80 
03/17/2016,$107.93 ,354740,$106.89 ,$108.48 ,$106.44 
03/16/2016,$107.54 ,342980,$106.47 ,$107.77 ,$106.10 
03/15/2016,$107.22 ,405231,$107.41 ,$107.42 ,$106.45 
03/14/2016,$108.95 ,251573,$109.25 ,$109.49 ,$108.81 
03/11/16,$109.26 ,216641,$108.66 ,$109.28 ,$108.54 
03/10/16,$107.08 ,642942,$108.76 ,$108.98 ,$106.16 
03/09/16,$106.25 ,202703,$106.86 ,$106.91 ,$105.80 
03/08/16,$105.82 ,459473,$106.52 ,$106.70 ,$105.62 
03/07/16,$107.91 ,745731,$107.23 ,$108.55 ,$107.07 
03/04/16,$109.55 ,204668,$109.56 ,$110.29 ,$109.00 
03/03/16,$108.57 ,289250,$107.69 ,$108.57 ,$107.64 
03/02/16,$106.99 ,275701,$106.85 ,$107.30 ,$106.52 
03/01/16,$106.41 ,343792,$105.30 ,$106.65 ,$104.89 
02/29/2016,$104.10 ,423626,$105.10 ,$105.28 ,$104.10 
02/26/2016,$105.14 ,492645,$105.00 ,$106.08 ,$104.63 
02/25/2016,$105.57 ,848951,$105.10 ,$105.59 ,$104.46 
02/24/2016,$104.59 ,628838,$105.07 ,$105.22 ,$102.85 
02/23/2016,$105.62 ,161784,$106.55 ,$106.67 ,$105.53 
02/22/2016,$106.69 ,297387,$106.07 ,$106.90 ,$106.06 
02/19/2016,$105.31 ,723177,$105.68 ,$105.85 ,$104.80 
02/18/2016,$107.45 ,224735,$108.58 ,$108.95 ,$107.22 
02/17/2016,$108.13 ,696546,$107.69 ,$108.45 ,$107.60 
02/16/2016,$108.21 ,475720,$108.05 ,$108.59 ,$107.45 
02/12/16,$105.26 ,668324,$103.17 ,$105.37 ,$102.54 
02/11/16,$105.08 ,545766,$105.29 ,$105.78 ,$104.17 
02/10/16,$106.77 ,414061,$108.62 ,$109.47 ,$106.64 
02/09/16,$106.84 ,497511,$105.99 ,$107.57 ,$105.58 
02/08/16,$109.13 ,687715,$109.74 ,$109.81 ,$107.97 
02/05/16,$110.39 ,851110,$112.24 ,$112.52 ,$109.00 
02/04/16,$114.29 ,559615,$113.50 ,$114.48 ,$112.73 
02/03/16,$114.99 ,622637,$116.48 ,$116.75 ,$113.39 
02/02/16,$119.00 ,353122,$120.15 ,$120.15 ,$118.50 
02/01/16,$120.40 ,416729,$120.00 ,$120.77 ,$119.16 
01/29/2016,$120.03 ,746013,$118.75 ,$120.03 ,$118.01 
01/28/2016,$116.12 ,313748,$116.68 ,$116.68 ,$114.93 
01/27/2016,$115.32 ,320952,$116.00 ,$117.09 ,$114.80 
01/26/2016,$114.35 ,268208,$113.30 ,$114.38 ,$113.18 
01/25/2016,$113.41 ,248564,$114.37 ,$114.59 ,$113.21 
01/22/2016,$115.95 ,595476,$115.11 ,$116.04 ,$114.82 
01/21/2016,$111.10 ,285288,$110.36 ,$112.05 ,$109.47 
01/20/2016,$111.51 ,960176,$112.30 ,$112.43 ,$108.94 
01/19/2016,$115.02 ,485483,$116.01 ,$116.10 ,$113.87 
01/15/2016,$112.60 ,636956,$114.06 ,$114.17 ,$111.89 
01/14/2016,$116.29 ,354240,$115.37 ,$116.63 ,$114.21 
01/13/2016,$114.99 ,345830,$117.20 ,$117.36 ,$114.54 
01/12/16,$115.83 ,341206,$116.65 ,$116.72 ,$114.47 
01/11/16,$114.81 ,511442,$114.26 ,$114.88 ,$113.46 
01/08/16,$113.06 ,635817,$116.32 ,$116.68 ,$112.92 
01/07/16,$115.57 ,407460,$116.08 ,$116.64 ,$115.46 
01/06/16,$118.38 ,277589,$118.57 ,$118.80 ,$117.76 
01/05/16,$121.14 ,306404,$121.54 ,$121.54 ,$120.16 
01/04/16,$121.46 ,413572,$121.52 ,$122.26 ,$120.17 
12/31/2015,$123.04 ,221031,$123.35 ,$124.33 ,$122.65 
12/30/2015,$123.22 ,334267,$124.40 ,$124.43 ,$123.11 
12/29/2015,$124.76 ,160425,$124.09 ,$125.08 ,$124.09 
12/28/2015,$124.47 ,283808,$124.43 ,$124.85 ,$124.23 
12/24/2015,$125.77 ,102304,$125.40 ,$126.11 ,$125.40 
12/23/2015,$127.15 ,298623,$126.66 ,$127.28 ,$126.23 
12/22/2015,$125.58 ,332815,$125.48 ,$126.00 ,$124.80 
12/21/2015,$124.65 ,274108,$124.75 ,$125.39 ,$123.65 
12/18/2015,$124.39 ,359039,$124.83 ,$125.00 ,$123.95 
12/17/2015,$124.80 ,352789,$126.35 ,$126.63 ,$124.71 
12/16/2015,$126.66 ,493666,$125.06 ,$126.89 ,$124.85 
12/15/2015,$122.17 ,245197,$122.57 ,$122.97 ,$122.12 
12/14/2015,$122.50 ,414303,$123.59 ,$123.88 ,$121.67 
12/11/15,$123.67 ,463126,$124.04 ,$124.22 ,$122.91 
12/10/15,$124.89 ,255752,$125.00 ,$125.40 ,$124.60 
12/09/15,$123.90 ,341742,$124.10 ,$124.73 ,$123.05 
12/08/15,$122.52 ,514176,$123.10 ,$123.10 ,$121.96 
12/07/15,$125.15 ,161820,$125.49 ,$125.60 ,$124.51 
12/04/15,$125.90 ,280242,$124.58 ,$125.90 ,$124.58 
12/03/15,$124.72 ,601350,$126.63 ,$126.65 ,$124.53 
12/02/15,$125.74 ,253311,$126.81 ,$127.05 ,$125.47 
12/01/15,$125.92 ,200766,$125.75 ,$126.38 ,$125.55 
11/30/2015,$124.42 ,190162,$124.80 ,$124.84 ,$124.20 
11/27/2015,$124.37 ,63874,$124.48 ,$124.74 ,$124.26 
11/25/2015,$123.86 ,109392,$124.02 ,$124.02 ,$123.61 
11/24/2015,$124.02 ,242626,$123.81 ,$124.19 ,$123.24 
11/23/2015,$123.12 ,175725,$123.60 ,$123.89 ,$122.66 
11/20/2015,$123.67 ,158719,$124.03 ,$124.14 ,$123.35 
11/19/2015,$123.89 ,213004,$123.86 ,$124.47 ,$123.76 
11/18/2015,$124.91 ,216044,$123.61 ,$124.95 ,$123.38 
11/17/2015,$123.15 ,224951,$122.79 ,$123.68 ,$122.55 
11/16/2015,$122.04 ,183862,$121.00 ,$122.09 ,$120.99 
11/13/2015,$121.27 ,289508,$122.14 ,$122.49 ,$121.20 
11/12/15,$121.73 ,282039,$122.89 ,$122.89 ,$121.51 
11/11/15,$123.23 ,146779,$124.04 ,$124.04 ,$123.23 
11/10/15,$123.59 ,202677,$123.20 ,$123.73 ,$123.08 
11/09/15,$122.22 ,188965,$122.92 ,$122.99 ,$121.71 
11/06/15,$122.92 ,277516,$123.17 ,$123.19 ,$122.29 
11/05/15,$124.86 ,319218,$124.65 ,$125.19 ,$124.60 
11/04/15,$123.56 ,298013,$123.48 ,$123.89 ,$123.07 
11/03/15,$123.39 ,569597,$123.35 ,$123.52 ,$122.86 
11/02/15,$123.30 ,573391,$123.18 ,$123.51 ,$122.86 
10/30/2015,$122.62 ,196570,$123.22 ,$123.56 ,$122.59 
10/29/2015,$123.24 ,267774,$123.33 ,$123.41 ,$122.46 
10/28/2015,$126.36 ,193097,$125.33 ,$126.45 ,$124.93 
10/27/2015,$124.83 ,205975,$124.89 ,$125.20 ,$124.52 
10/26/2015,$125.33 ,218484,$125.66 ,$125.84 ,$125.00 
10/23/2015,$125.74 ,215210,$125.40 ,$125.96 ,$125.00 
10/22/2015,$125.23 ,271188,$124.73 ,$125.58 ,$124.45 
10/21/2015,$123.70 ,162921,$124.04 ,$124.85 ,$123.60 
10/20/2015,$122.21 ,245034,$122.68 ,$122.90 ,$122.16 
10/19/2015,$123.55 ,164710,$123.35 ,$123.57 ,$122.82 
10/16/2015,$123.96 ,265152,$123.64 ,$124.15 ,$123.22 
10/15/2015,$122.44 ,263270,$121.74 ,$122.55 ,$121.25 
10/14/2015,$120.05 ,187363,$121.00 ,$121.31 ,$119.90 
10/13/2015,$121.07 ,341393,$121.49 ,$121.95 ,$120.86 
10/12/15,$123.11 ,314482,$122.75 ,$123.44 ,$122.59 
10/09/15,$122.60 ,398845,$123.98 ,$124.59 ,$122.33 
10/08/15,$123.48 ,254214,$122.78 ,$123.71 ,$122.11 
10/07/15,$122.71 ,240679,$122.54 ,$123.19 ,$122.19 
10/06/15,$120.92 ,350106,$120.92 ,$121.26 ,$120.37 
10/05/15,$122.32 ,338319,$121.79 ,$122.91 ,$121.76 
10/02/15,$120.73 ,557196,$119.31 ,$120.82 ,$118.58 
10/01/15,$118.34 ,278044,$118.49 ,$118.87 ,$117.23 
09/30/2015,$117.28 ,235123,$116.24 ,$117.40 ,$116.10 
09/29/2015,$114.25 ,345763,$113.98 ,$114.48 ,$113.16 
09/28/2015,$115.22 ,311689,$117.56 ,$117.57 ,$114.73 
09/25/2015,$118.51 ,292368,$119.28 ,$119.99 ,$118.16 
09/24/2015,$117.55 ,535845,$117.52 ,$117.74 ,$116.00 
09/23/2015,$117.51 ,231347,$117.31 ,$117.74 ,$116.61 
09/22/2015,$117.58 ,372704,$117.68 ,$117.88 ,$116.01 
09/21/2015,$119.43 ,173750,$119.59 ,$120.02 ,$118.69 
09/18/2015,$118.82 ,250694,$119.37 ,$120.11 ,$118.71 
09/17/2015,$121.24 ,243341,$121.03 ,$122.82 ,$120.87 
09/16/2015,$122.00 ,439615,$121.81 ,$122.33 ,$121.54 
09/15/2015,$119.96 ,442537,$119.06 ,$120.13 ,$118.69 
09/14/2015,$116.35 ,351418,$116.73 ,$117.06 ,$116.00 
09/11/15,$117.10 ,531190,$116.49 ,$117.10 ,$115.89 
09/10/15,$117.94 ,2073321,$118.96 ,$118.96 ,$117.40 
09/09/15,$120.62 ,1331430,$123.26 ,$123.41 ,$120.44 
09/08/15,$121.24 ,398418,$120.20 ,$121.34 ,$120.13 
09/04/15,$116.50 ,262167,$116.68 ,$116.90 ,$115.84 
09/03/15,$119.61 ,352543,$120.19 ,$120.44 ,$119.34 
09/02/15,$117.62 ,266618,$117.25 ,$117.69 ,$116.21 
09/01/15,$114.34 ,426040,$115.58 ,$115.93 ,$114.08 
08/31/2015,$118.38 ,243222,$119.13 ,$119.26 ,$118.19 
08/28/2015,$120.77 ,285764,$121.02 ,$121.61 ,$120.33 
08/27/2015,$119.57 ,399584,$118.67 ,$119.88 ,$118.32 
08/26/2015,$117.84 ,393625,$116.80 ,$117.95 ,$115.06 
08/25/2015,$113.37 ,576356,$117.71 ,$117.71 ,$113.37 
08/24/2015,$113.52 ,1009171,$110.23 ,$116.05 ,$105.00 
08/21/2015,$119.05 ,504656,$122.10 ,$122.46 ,$118.91 
08/20/2015,$122.50 ,536431,$124.54 ,$124.54 ,$122.45 
08/19/2015,$126.04 ,286476,$126.39 ,$127.01 ,$125.67 
08/18/2015,$127.87 ,186009,$127.61 ,$128.07 ,$127.44 
08/17/2015,$127.87 ,156581,$127.50 ,$127.99 ,$127.10 
08/14/2015,$128.19 ,130602,$127.79 ,$128.24 ,$127.58 
08/13/2015,$127.79 ,188659,$127.15 ,$128.14 ,$126.86 
08/12/15,$127.42 ,767990,$127.29 ,$127.69 ,$126.03 
